Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","104","Ireland","5510","Production","1097","Meat, horse","2016","2016","tonnes","3406","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","104","Ireland","5510","Production","1166","Meat, nes","2016","2016","tonnes","2843","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","104","Ireland","5510","Production","1035","Meat, pig","2016","2016","tonnes","282700","","Official data"
"QL","Livestock Primary","104","Ireland","5510","Production","977","Meat, sheep","2016","2016","tonnes","61000","","Official data"
"QL","Livestock Primary","104","Ireland","5510","Production","1080","Meat, turkey","2016","2016","tonnes","25783","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","104","Ireland","5510","Production","1765","Meat, Total","2016","2016","tonnes","1051354","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","105","Israel","5510","Production","1127","Meat, camel","2016","2016","tonnes","86","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","105","Israel","5510","Production","867","Meat, cattle","2016","2016","tonnes","126488","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1058","Meat, chicken","2016","2016","tonnes","536210","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1069","Meat, duck","2016","2016","tonnes","2218","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","105","Israel","5510","Production","1017","Meat, goat","2016","2016","tonnes","3909","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1073","Meat, goose and guinea fowl","2016","2016","tonnes","3301","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","105","Israel","5510","Production","1035","Meat, pig","2016","2016","tonnes","16099","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","977","Meat, sheep","2016","2016","tonnes","8194","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","105","Israel","5510","Production","1080","Meat, turkey","2016","2016","tonnes","99149","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1765","Meat, Total","2016","2016","tonnes","795654","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","106","Italy","5510","Production","1089","Meat, bird nes","2016","2016","tonnes","","M","Data not available"
"QL","Livestock Primary","106","Italy","5510","Production","947","Meat, buffalo","2016","2016","tonnes","18372","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","867","Meat, cattle","2016","2016","tonnes","791284","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1058","Meat, chicken","2016","2016","tonnes","1022143","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1017","Meat, goat","2016","2016","tonnes","1616","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1073","Meat, goose and guinea fowl","2016","2016","tonnes","75","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1097","Meat, horse","2016","2016","tonnes","11742","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1166","Meat, nes","2016","2016","tonnes","29755","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","106","Italy","5510","Production","1035","Meat, pig","2016","2016","tonnes","1544132","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","51184","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","106","Italy","5510","Production","977","Meat, sheep","2016","2016","tonnes","31308","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1080","Meat, turkey","2016","2016","tonnes","331859","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1765","Meat, Total","2016","2016","tonnes","3833469","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","109","Jamaica","5510","Production","867","Meat, cattle","2016","2016","tonnes","6426","","Official data"
"QL","Livestock Primary","109","Jamaica","5510","Production","1058","Meat, chicken","2016","2016","tonnes","154037","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","109","Jamaica","5510","Production","1017","Meat, goat","2016","2016","tonnes","1068","","Official data"
"QL","Livestock Primary","109","Jamaica","5510","Production","1097","Meat, horse","2016","2016","tonnes","42","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","109","Jamaica","5510","Production","1035","Meat, pig","2016","2016","tonnes","8213","","Official data"
"QL","Livestock Primary","109","Jamaica","5510","Production","977","Meat, sheep","2016","2016","tonnes","12","","Official data"
"QL","Livestock Primary","109","Jamaica","5510","Production","1765","Meat, Total","2016","2016","tonnes","169798","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","110","Japan","5510","Production","867","Meat, cattle","2016","2016","tonnes","464351","","Official data"
"QL","Livestock Primary","110","Japan","5510","Production","1058","Meat, chicken","2016","2016","tonnes","2171905","","Official data"
"QL","Livestock Primary","110","Japan","5510","Production","1017","Meat, goat","2016","2016","tonnes","37","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","110","Japan","5510","Production","1097","Meat, horse","2016","2016","tonnes","3670","","Official data"
"QL","Livestock Primary","110","Japan","5510","Production","1166","Meat, nes","2016","2016","tonnes","2944","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","110","Japan","5510","Production","1035","Meat, pig","2016","2016","tonnes","1278623","","Official data"
"QL","Livestock Primary","110","Japan","5510","Production","977","Meat, sheep","2016","2016","tonnes","181","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","110","Japan","5510","Production","1080","Meat, turkey","2016","2016","tonnes","12","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","110","Japan","5510","Production","1765","Meat, Total","2016","2016","tonnes","3921723","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","112","Jordan","5510","Production","1127","Meat, camel","2016","2016","tonnes","740","*","Unofficial figure"
"QL","Livestock Primary","112","Jordan","5510","Production","867","Meat, cattle","2016","2016","tonnes","29552","","Official data"
"QL","Livestock Primary","112","Jordan","5510","Production","1058","Meat, chicken","2016","2016","tonnes","189664","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","112","Jordan","5510","Production","1069","Meat, duck","2016","2016","tonnes","111","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","112","Jordan","5510","Production","1017","Meat, goat","2016","2016","tonnes","7073","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","112","Jordan","5510","Production","1073","Meat, goose and guinea fowl","2016","2016","tonnes","3","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","112","Jordan","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","15","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","112","Jordan","5510","Production","977","Meat, sheep","2016","2016","tonnes","18397","","Official data"
"QL","Livestock Primary","112","Jordan","5510","Production","1080","Meat, turkey","2016","2016","tonnes","298","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","112","Jordan","5510","Production","1765","Meat, Total","2016","2016","tonnes","245854","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","108","Kazakhstan","5510","Production","1127","Meat, camel","2016","2016","tonnes","6451","","Official data"
"QL","Livestock Primary","108","Kazakhstan","5510","Production","867","Meat, cattle","2016","2016","tonnes","430600","","Official data"
"QL","Livestock Primary","108","Kazakhstan","5510","Production","1058","Meat, chicken","2016","2016","tonnes","143253","","Official data"
"QL","Livestock Primary","108","Kazakhstan","5510","Production","1017","Meat, goat","2016","2016","tonnes","20417","","Official data"
"QL","Livestock Primary","108","Kazakhstan","5510","Production","1097","Meat, horse","2016","2016","tonnes","107773","","Official data"
"QL","Livestock Primary","108","Kazakhstan","5510","Production","1166","Meat, nes","2016","2016","tonnes","26","","Official data"
"QL","Livestock Primary","108","Kazakhstan","5510","Production","1035","Meat, pig","2016","2016","tonnes","93867","","Official data"
"QL","Livestock Primary","108","Kazakhstan","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","76","","Official data"
"QL","Livestock Primary","108","Kazakhstan","5510","Production","977","Meat, sheep","2016","2016","tonnes","148761","","Official data"
"QL","Livestock Primary","108","Kazakhstan","5510","Production","1765","Meat, Total","2016","2016","tonnes","951224","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","114","Kenya","5510","Production","1127","Meat, camel","2016","2016","tonnes","70266","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","114","Kenya","5510","Production","867","Meat, cattle","2016","2016","tonnes","528990","","Official data"
"QL","Livestock Primary","114","Kenya","5510","Production","1058","Meat, chicken","2016","2016","tonnes","31887","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","114","Kenya","5510","Production","1163","Meat, game","2016","2016","tonnes","30936","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","114","Kenya","5510","Production","1017","Meat, goat","2016","2016","tonnes","50468","","Official data"
"QL","Livestock Primary","114","Kenya","5510","Production","1035","Meat, pig","2016","2016","tonnes","10768","","Official data"
"QL","Livestock Primary","114","Kenya","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","2946","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","114","Kenya","5510","Production","977","Meat, sheep","2016","2016","tonnes","37954","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","114","Kenya","5510","Production","1765","Meat, Total","2016","2016","tonnes","764215","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","83","Kiribati","5510","Production","1058","Meat, chicken","2016","2016","tonnes","909","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","83","Kiribati","5510","Production","1035","Meat, pig","2016","2016","tonnes","972","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","83","Kiribati","5510","Production","1765","Meat, Total","2016","2016","tonnes","1881","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","118","Kuwait","5510","Production","1127","Meat, camel","2016","2016","tonnes","927","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","118","Kuwait","5510","Production","867","Meat, cattle","2016","2016","tonnes","1401","","Official data"
"QL","Livestock Primary","118","Kuwait","5510","Production","1058","Meat, chicken","2016","2016","tonnes","53297","","Official data"
"QL","Livestock Primary","118","Kuwait","5510","Production","1017","Meat, goat","2016","2016","tonnes","1237","","Official data"
"QL","Livestock Primary","118","Kuwait","5510","Production","977","Meat, sheep","2016","2016","tonnes","53848","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","118","Kuwait","5510","Production","1765","Meat, Total","2016","2016","tonnes","110710","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","113","Kyrgyzstan","5510","Production","867","Meat, cattle","2016","2016","tonnes","102689","","Official data"
"QL","Livestock Primary","113","Kyrgyzstan","5510","Production","1058","Meat, chicken","2016","2016","tonnes","7897","","Official data"
"QL","Livestock Primary","113","Kyrgyzstan","5510","Production","1017","Meat, goat","2016","2016","tonnes","10078","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","113","Kyrgyzstan","5510","Production","1097","Meat, horse","2016","2016","tonnes","23092","","Official data"
"QL","Livestock Primary","113","Kyrgyzstan","5510","Production","1035","Meat, pig","2016","2016","tonnes","16369","","Official data"
"QL","Livestock Primary","113","Kyrgyzstan","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","316","","Official data"
"QL","Livestock Primary","113","Kyrgyzstan","5510","Production","977","Meat, sheep","2016","2016","tonnes","62019","","Official data"
"QL","Livestock Primary","113","Kyrgyzstan","5510","Production","1765","Meat, Total","2016","2016","tonnes","222458","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","120","Lao People's Democratic Republic","5510","Production","947","Meat, buffalo","2016","2016","tonnes","20576","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","120","Lao People's Democratic Republic","5510","Production","867","Meat, cattle","2016","2016","tonnes","32655","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","120","Lao People's Democratic Republic","5510","Production","1058","Meat, chicken","2016","2016","tonnes","27244","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","120","Lao People's Democratic Republic","5510","Production","1069","Meat, duck","2016","2016","tonnes","4441","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","120","Lao People's Democratic Republic","5510","Production","1017","Meat, goat","2016","2016","tonnes","2189","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","120","Lao People's Democratic Republic","5510","Production","1073","Meat, goose and guinea fowl","2016","2016","tonnes","275","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","120","Lao People's Democratic Republic","5510","Production","1035","Meat, pig","2016","2016","tonnes","82213","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","120","Lao People's Democratic Republic","5510","Production","1765","Meat, Total","2016","2016","tonnes","169593","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","119","Latvia","5510","Production","867","Meat, cattle","2016","2016","tonnes","19468","","Official data"
"QL","Livestock Primary","119","Latvia","5510","Production","1058","Meat, chicken","2016","2016","tonnes","29971","","Official data"
"QL","Livestock Primary","119","Latvia","5510","Production","1097","Meat, horse","2016","2016","tonnes","81","","Official data"
"QL","Livestock Primary","119","Latvia","5510","Production","1166","Meat, nes","2016","2016","tonnes","341","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","119","Latvia","5510","Production","1035","Meat, pig","2016","2016","tonnes","36377","","Official data"
"QL","Livestock Primary","119","Latvia","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","101","","Official data"
"QL","Livestock Primary","119","Latvia","5510","Production","977","Meat, sheep","2016","2016","tonnes","896","","Official data"
"QL","Livestock Primary","119","Latvia","5510","Production","1765","Meat, Total","2016","2016","tonnes","87235","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","121","Lebanon","5510","Production","867","Meat, cattle","2016","2016","tonnes","54070","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","121","Lebanon","5510","Production","1058","Meat, chicken","2016","2016","tonnes","64689","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","121","Lebanon","5510","Production","1017","Meat, goat","2016","2016","tonnes","3553","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","121","Lebanon","5510","Production","1035","Meat, pig","2016","2016","tonnes","635","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","121","Lebanon","5510","Production","977","Meat, sheep","2016","2016","tonnes","7530","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","121","Lebanon","5510","Production","1765","Meat, Total","2016","2016","tonnes","130476","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","122","Lesotho","5510","Production","867","Meat, cattle","2016","2016","tonnes","2326","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","122","Lesotho","5510","Production","1058","Meat, chicken","2016","2016","tonnes","1840","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","122","Lesotho","5510","Production","1163","Meat, game","2016","2016","tonnes","5447","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","122","Lesotho","5510","Production","1017","Meat, goat","2016","2016","tonnes","260","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","122","Lesotho","5510","Production","1035","Meat, pig","2016","2016","tonnes","1810","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","122","Lesotho","5510","Production","977","Meat, sheep","2016","2016","tonnes","568","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","122","Lesotho","5510","Production","1765","Meat, Total","2016","2016","tonnes","12251","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","123","Liberia","5510","Production","867","Meat, cattle","2016","2016","tonnes","1134","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","123","Liberia","5510","Production","1058","Meat, chicken","2016","2016","tonnes","13647","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","123","Liberia","5510","Production","1069","Meat, duck","2016","2016","tonnes","360","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","123","Liberia","5510","Production","1163","Meat, game","2016","2016","tonnes","7946","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","123","Liberia","5510","Production","1017","Meat, goat","2016","2016","tonnes","1160","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","123","Liberia","5510","Production","1035","Meat, pig","2016","2016","tonnes","11555","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","123","Liberia","5510","Production","977","Meat, sheep","2016","2016","tonnes","924","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","123","Liberia","5510","Production","1765","Meat, Total","2016","2016","tonnes","36725","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","124","Libya","5510","Production","1127","Meat, camel","2016","2016","tonnes","5758","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","124","Libya","5510","Production","867","Meat, cattle","2016","2016","tonnes","5408","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","124","Libya","5510","Production","1058","Meat, chicken","2016","2016","tonnes","128680","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","124","Libya","5510","Production","1017","Meat, goat","2016","2016","tonnes","12560","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","124","Libya","5510","Production","977","Meat, sheep","2016","2016","tonnes","31065","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","124","Libya","5510","Production","1765","Meat, Total","2016","2016","tonnes","183471","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","126","Lithuania","5510","Production","867","Meat, cattle","2016","2016","tonnes","43319","","Official data"
"QL","Livestock Primary","126","Lithuania","5510","Production","1058","Meat, chicken","2016","2016","tonnes","105133","","Official data"
"QL","Livestock Primary","126","Lithuania","5510","Production","1069","Meat, duck","2016","2016","tonnes","137","","Official data"
"QL","Livestock Primary","126","Lithuania","5510","Production","1163","Meat, game","2016","2016","tonnes","100","F","FAO estimate"
"QL","Livestock Primary","126","Lithuania","5510","Production","1017","Meat, goat","2016","2016","tonnes","70","","Official data"
"QL","Livestock Primary","126","Lithuania","5510","Production","1073","Meat, goose and guinea fowl","2016","2016","tonnes","90","","Official data"
"QL","Livestock Primary","126","Lithuania","5510","Production","1097","Meat, horse","2016","2016","tonnes","485","","Official data"
"QL","Livestock Primary","126","Lithuania","5510","Production","1166","Meat, nes","2016","2016","tonnes","310","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","126","Lithuania","5510","Production","1035","Meat, pig","2016","2016","tonnes","74037","","Official data"
"QL","Livestock Primary","126","Lithuania","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","145","","Official data"
"QL","Livestock Primary","126","Lithuania","5510","Production","977","Meat, sheep","2016","2016","tonnes","1095","","Official data"
"QL","Livestock Primary","126","Lithuania","5510","Production","1080","Meat, turkey","2016","2016","tonnes","6412","","Official data"
"QL","Livestock Primary","126","Lithuania","5510","Production","1765","Meat, Total","2016","2016","tonnes","231333","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","256","Luxembourg","5510","Production","867","Meat, cattle","2016","2016","tonnes","9529","","Official data"
"QL","Livestock Primary","256","Luxembourg","5510","Production","1058","Meat, chicken","2016","2016","tonnes","265","","Official data"
"QL","Livestock Primary","256","Luxembourg","5510","Production","1163","Meat, game","2016","2016","tonnes","395","","Official data"
"QL","Livestock Primary","256","Luxembourg","5510","Production","1017","Meat, goat","2016","2016","tonnes","4","","Official data"
"QL","Livestock Primary","256","Luxembourg","5510","Production","1097","Meat, horse","2016","2016","tonnes","3","","Official data"
"QL","Livestock Primary","256","Luxembourg","5510","Production","1035","Meat, pig","2016","2016","tonnes","13982","","Official data"
"QL","Livestock Primary","256","Luxembourg","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","31","","Official data"
"QL","Livestock Primary","256","Luxembourg","5510","Production","977","Meat, sheep","2016","2016","tonnes","46","","Official data"
"QL","Livestock Primary","256","Luxembourg","5510","Production","1765","Meat, Total","2016","2016","tonnes","24254","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","129","Madagascar","5510","Production","867","Meat, cattle","2016","2016","tonnes","166600","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","129","Madagascar","5510","Production","1058","Meat, chicken","2016","2016","tonnes","49551","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","129","Madagascar","5510","Production","1069","Meat, duck","2016","2016","tonnes","12468","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","129","Madagascar","5510","Production","1163","Meat, game","2016","2016","tonnes","7397","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","129","Madagascar","5510","Production","1017","Meat, goat","2016","2016","tonnes","9475","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","129","Madagascar","5510","Production","1073","Meat, goose and guinea fowl","2016","2016","tonnes","12702","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","129","Madagascar","5510","Production","1097","Meat, horse","2016","2016","tonnes","6","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","129","Madagascar","5510","Production","1035","Meat, pig","2016","2016","tonnes","64267","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","129","Madagascar","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","744","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","129","Madagascar","5510","Production","977","Meat, sheep","2016","2016","tonnes","3010","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","129","Madagascar","5510","Production","1080","Meat, turkey","2016","2016","tonnes","9717","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","129","Madagascar","5510","Production","1765","Meat, Total","2016","2016","tonnes","335934","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","130","Malawi","5510","Production","867","Meat, cattle","2016","2016","tonnes","41615","","Official data"
"QL","Livestock Primary","130","Malawi","5510","Production","1058","Meat, chicken","2016","2016","tonnes","74958","","Official data"
"QL","Livestock Primary","130","Malawi","5510","Production","1017","Meat, goat","2016","2016","tonnes","44772","","Official data"
"QL","Livestock Primary","130","Malawi","5510","Production","1035","Meat, pig","2016","2016","tonnes","162969","","Official data"
"QL","Livestock Primary","130","Malawi","5510","Production","977","Meat, sheep","2016","2016","tonnes","1340","","Official data"
"QL","Livestock Primary","130","Malawi","5510","Production","1765","Meat, Total","2016","2016","tonnes","325654","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","131","Malaysia","5510","Production","947","Meat, buffalo","2016","2016","tonnes","6819","","Official data"
"QL","Livestock Primary","131","Malaysia","5510","Production","867","Meat, cattle","2016","2016","tonnes","41137","","Official data"
"QL","Livestock Primary","131","Malaysia","5510","Production","1058","Meat, chicken","2016","2016","tonnes","1653913","","Official data"
"QL","Livestock Primary","131","Malaysia","5510","Production","1069","Meat, duck","2016","2016","tonnes","101318","","Official data"
"QL","Livestock Primary","131","Malaysia","5510","Production","1017","Meat, goat","2016","2016","tonnes","3192","","Official data"
"QL","Livestock Primary","131","Malaysia","5510","Production","1097","Meat, horse","2016","2016","tonnes","193","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","131","Malaysia","5510","Production","1035","Meat, pig","2016","2016","tonnes","195176","","Official data"
"QL","Livestock Primary","131","Malaysia","5510","Production","977","Meat, sheep","2016","2016","tonnes","1799","","Official data"
"QL","Livestock Primary","131","Malaysia","5510","Production","1765","Meat, Total","2016","2016","tonnes","2003547","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","132","Maldives","5510","Production","1166","Meat, nes","2016","2016","tonnes","848","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","132","Maldives","5510","Production","1765","Meat, Total","2016","2016","tonnes","848","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","133","Mali","5510","Production","1108","Meat, ass","2016","2016","tonnes","3037","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","133","Mali","5510","Production","1127","Meat, camel","2016","2016","tonnes","17226","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","133","Mali","5510","Production","867","Meat, cattle","2016","2016","tonnes","175500","F","FAO estimate"
"QL","Livestock Primary","133","Mali","5510","Production","1058","Meat, chicken","2016","2016","tonnes","60000","F","FAO estimate"
"QL","Livestock Primary","133","Mali","5510","Production","1163","Meat, game","2016","2016","tonnes","25071","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","133","Mali","5510","Production","1017","Meat, goat","2016","2016","tonnes","92000","F","FAO estimate"
"QL","Livestock Primary","133","Mali","5510","Production","1097","Meat, horse","2016","2016","tonnes","2785","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","133","Mali","5510","Production","1035","Meat, pig","2016","2016","tonnes","2297","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","133","Mali","5510","Production","977","Meat, sheep","2016","2016","tonnes","54135","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","133","Mali","5510","Production","1765","Meat, Total","2016","2016","tonnes","432051","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","134","Malta","5510","Production","867","Meat, cattle","2016","2016","tonnes","1151","","Official data"
"QL","Livestock Primary","134","Malta","5510","Production","1058","Meat, chicken","2016","2016","tonnes","3832","","Official data"
"QL","Livestock Primary","134","Malta","5510","Production","1017","Meat, goat","2016","2016","tonnes","38","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","134","Malta","5510","Production","1097","Meat, horse","2016","2016","tonnes","34","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","134","Malta","5510","Production","1035","Meat, pig","2016","2016","tonnes","4931","","Official data"
"QL","Livestock Primary","134","Malta","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","2188","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","134","Malta","5510","Production","977","Meat, sheep","2016","2016","tonnes","108","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","134","Malta","5510","Production","1080","Meat, turkey","2016","2016","tonnes","200","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","134","Malta","5510","Production","1765","Meat, Total","2016","2016","tonnes","12482","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","135","Martinique","5510","Production","867","Meat, cattle","2016","2016","tonnes","1000","","Official data"
"QL","Livestock Primary","135","Martinique","5510","Production","1058","Meat, chicken","2016","2016","tonnes","1277","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","135","Martinique","5510","Production","1069","Meat, duck","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","135","Martinique","5510","Production","1017","Meat, goat","2016","2016","tonnes","21","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","135","Martinique","5510","Production","1073","Meat, goose and guinea fowl","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","135","Martinique","5510","Production","1035","Meat, pig","2016","2016","tonnes","874","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","135","Martinique","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","29","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","135","Martinique","5510","Production","977","Meat, sheep","2016","2016","tonnes","30","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","135","Martinique","5510","Production","1765","Meat, Total","2016","2016","tonnes","3231","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","136","Mauritania","5510","Production","1108","Meat, ass","2016","2016","tonnes","2506","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","136","Mauritania","5510","Production","1127","Meat, camel","2016","2016","tonnes","24026","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","136","Mauritania","5510","Production","867","Meat, cattle","2016","2016","tonnes","31138","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","136","Mauritania","5510","Production","1058","Meat, chicken","2016","2016","tonnes","4750","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","136","Mauritania","5510","Production","1017","Meat, goat","2016","2016","tonnes","19331","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","136","Mauritania","5510","Production","1097","Meat, horse","2016","2016","tonnes","620","Im","FAO data based on imputation methodology"
